-4.4849,-1.0807
-4.4964,0.49093
-4.378,-0.13362
-4.3948,-0.90937
-4.0627,-4.0196
-4.1263,-2.2728
-4.27,-0.25261
-4.1107,-2.2288
-4.0933,-2.3258
-4.1266,-1.8234
-4.0865,-2.327
-4.2231,-0.37857
-4.0613,-3.2584
-4.2093,-1.321
-4.0471,-1.5617
-4.0368,-3.4502
-4.1617,0.29236
-3.9616,-3.6057
-4.091,0.085013
-4.2351,-0.85936
-4.0636,-0.6001
-3.8257,-2.9434
-3.8409,-2.5911
-3.8942,-1.5868
-3.823,-2.485
-3.8509,-3.7541
-3.8073,-2.9919
-3.8121,-3.0036
-3.8169,-2.2785
-3.8764,-1.6137
-3.8109,-3.8129
-3.9106,-3.2576
-3.7591,-3.9735
-3.9658,-0.13677
-4.0234,0.35626
-3.83,-1.9211
-3.7996,-1.5962
-3.6873,-2.7449
-3.844,-0.4342
-3.7785,-1.5913
-3.7141,-3.7469
-3.6836,-2.9579
-3.8168,-0.40891
-3.7479,-1.8805
-3.7917,-0.40714
-3.6407,-2.9874
-3.6627,-1.9474
-3.5832,-3.6987
-3.7079,-0.17958
-3.7677,0.43456
-3.888,0.8571
-3.4547,-3.9593
-3.4931,-1.5184
-3.66,-0.085441
-3.5457,-3.4463
-3.4437,-2.5234
-3.4495,-2.4589
-3.8061,0.83473
-3.4569,-1.5312
-3.4824,-3.6278
-3.3643,-2.6448
-3.4507,-3.5645
-3.4637,-0.44865
-3.3103,-3.1443
-3.3449,-1.8387
-3.2937,-3.126
-3.7047,0.80823
-3.4098,-3.5223
-3.5628,0.3733
-3.436,-0.27668
-3.2679,-2.76
-3.3844,-3.4968
-3.2512,-2.3384
-3.6823,0.89357
-3.2569,-3.8138
-3.3594,-3.4142
-3.4449,0.070063
-3.2193,-1.2454
-3.471,0.4313
-3.2047,-1.0964
-3.1952,-1.1075
-3.1932,-2.0044
-3.1605,-3.826
-3.3132,-0.17719
-3.143,-2.6895
-3.1121,-3.1751
-3.107,-3.0716
-3.1314,-2.6177
-3.1068,-2.3693
-3.148,-1.6262
-3.2354,-0.61144
-3.3267,0.3695
-3.0665,-1.2309
-3.0232,-2.5
-3.0979,-1.5495
-3.017,-3.8262
-3.0669,-1.0834
-3.1751,-0.27519
-3.0748,-0.97693
-3.0218,-1.7145
-3.3068,0.56753
-3.1303,0.039271
-2.9425,-2.5214
-2.9294,-3.1862
-2.9646,-1.7313
-3.0751,0.026162
-2.9052,-1.9358
-2.8915,-2.4443
-3.3505,0.97787
-2.8718,-2.5746
-2.8067,-3.4839
-2.8232,-3.4179
-2.9026,-1.1813
-2.8428,-3.1474
-2.8331,-3.7885
-3.0826,0.29983
-2.8227,-3.2823
-2.7912,-3.3983
-2.8565,-2.2776
-2.9283,-0.71342
-2.8536,-2.2723
-2.7598,-3.6316
-2.9019,-0.93612
-2.9537,-0.0909
-2.8128,-1.7457
-2.7292,-3.5659
-2.8673,-0.77418
-2.9398,0.16568
-2.8114,-0.86832
-2.66,-3.5228
-2.8948,0.13151
-2.9078,0.18384
-2.8334,-0.27402
-2.8346,-0.12164
-2.9145,0.35799
-2.7524,-0.37734
-2.6077,-3.2423
-2.6269,-2.9451
-2.6581,-1.1584
-2.6388,-2.0459
-2.7949,0.054443
-2.7065,-0.76299
-2.5514,-3.5118
-2.5991,-2.0013
-2.5403,-3.6012
-2.6718,-0.80665
-2.6747,-0.64771
-2.6637,-0.34702
-2.6108,-1.4578
-2.5694,-2.1172
-2.4886,-3.3554
-2.962,0.76812
-2.5515,-2.7664
-2.5728,-1.0053
-2.7369,0.16798
-2.6167,-0.45211
-2.7998,0.41802
-2.6176,-0.75608
-2.7549,0.2752
-2.9867,1.051
-2.4346,-3.4273
-2.5118,-1.9755
-2.4312,-3.3522
-2.5104,-1.1727
-2.9177,0.90579
-2.4092,-2.947
-2.6055,-0.021069
-2.7003,0.43853
-2.4449,-1.0819
-2.3398,-3.6256
-2.4974,-0.75503
-2.4207,-1.6875
-2.3767,-2.672
-2.4057,-1.1088
-2.4045,-1.9352
-2.4008,-1.0098
-2.4634,-0.0574
-2.2581,-3.4485
-2.259,-3.2234
-2.215,-3.4843
-2.2208,-3.2378
-2.38,-0.25633
-2.2882,-0.94465
-2.1738,-3.4537
-2.7727,1.1188
-2.1849,-3.0477
-2.5074,0.55162
-2.482,0.42093
-2.706,1.0705
-2.2488,-0.9142
-2.6834,1.0725
-2.2285,-1.0827
-2.2996,-0.061052
-2.4634,0.48587
-2.365,0.15514
