-3.2592,-2.9896
-1.9542,-3.8548
-2.4085,-3.4157
-3.0664,-3.0075
-5.49,-1.0325
-4.0612,-2.0395
-2.4485,-3.2605
-4.0158,-2.0504
-4.0876,-1.9829
-3.6849,-2.2847
-4.0849,-1.9766
-2.528,-3.1527
-4.8515,-1.4471
-3.3093,-2.6278
-3.4222,-2.3608
-4.9989,-1.3219
-1.9338,-3.4666
-5.088,-1.1739
-2.068,-3.2945
-2.937,-2.9011
-2.6259,-2.8986
-4.4589,-1.4219
-4.172,-1.6269
-3.3596,-2.2192
-4.0733,-1.6697
-5.1519,-1.0003
-4.4894,-1.38
-4.5019,-1.3776
-3.8969,-1.7773
-3.3724,-2.1895
-5.1793,-0.9347
-4.7685,-1.3214
-5.2855,-0.80352
-2.1846,-3.069
-1.8043,-3.3857
-3.6046,-1.9832
-3.3157,-2.1348
-4.217,-1.4143
-2.3666,-2.8051
-3.3001,-2.1198
-5.0711,-0.88966
-4.3934,-1.2949
-2.3305,-2.7961
-3.5257,-1.9365
-2.3153,-2.776
-4.3947,-1.2429
-3.5352,-1.8288
-4.9592,-0.80637
-2.0789,-2.8298
-1.5982,-3.2143
-1.3123,-3.545
-5.1073,-0.55643
-3.083,-1.9206
-1.9739,-2.841
-4.7273,-0.91279
-3.8983,-1.3312
-3.8474,-1.3713
-1.2855,-3.4642
-3.0739,-1.8832
-4.8448,-0.76072
-3.9566,-1.1985
-4.7744,-0.76868
-2.1704,-2.4789
-4.3457,-0.88065
-3.2704,-1.6219
-4.3213,-0.8767
-1.2515,-3.3649
-4.7167,-0.75756
-1.5367,-3.0095
-2.0112,-2.5494
-4.0005,-1.0549
-4.6815,-0.75021
-3.6381,-1.2708
-1.168,-3.3926
-4.8774,-0.47028
-4.5986,-0.77436
-1.7257,-2.7458
-2.7045,-1.8401
-1.4377,-2.9643
-2.5717,-1.9091
-2.5758,-1.8951
-3.3264,-1.4045
-4.8349,-0.38294
-1.8606,-2.5009
-3.8732,-0.98878
-4.2632,-0.69777
-4.1738,-0.75007
-3.8067,-1.0183
-3.5851,-1.1331
-2.9847,-1.5729
-2.1819,-2.1991
-1.4101,-2.8099
-2.6088,-1.7201
-3.6489,-0.99189
-2.8931,-1.5728
-4.7567,-0.26264
-2.4854,-1.8009
-1.867,-2.332
-2.4005,-1.8655
-2.9898,-1.4191
-1.2334,-2.901
-1.579,-2.4658
-3.6228,-0.91265
-4.1727,-0.53878
-2.9726,-1.3621
-1.5597,-2.4125
-3.1116,-1.2008
-3.5304,-0.91197
-0.91431,-3.1606
-3.6288,-0.82443
-4.3551,-0.27346
-4.3088,-0.32329
-2.4777,-1.61
-4.0929,-0.48745
-4.6247,-0.12926
-1.3345,-2.5677
-4.1949,-0.39694
-4.2749,-0.30727
-3.3715,-0.97369
-2.0995,-1.8865
-3.3655,-0.97409
-4.4532,-0.15357
-2.2718,-1.7431
-1.5913,-2.247
-2.9018,-1.2271
-4.3815,-0.16376
-2.1171,-1.8023
-1.3687,-2.3753
-2.1654,-1.7043
-4.3075,-0.12932
-1.3727,-2.319
-1.3359,-2.3584
-1.6791,-2.0466
-1.552,-2.1307
-1.1936,-2.4588
-1.7214,-1.9225
-4.044,-0.23871
-3.8055,-0.41706
-2.3249,-1.4179
-3.0584,-0.91774
-1.3826,-2.1934
-2.0198,-1.6739
-4.239,-0.044426
-2.9993,-0.90882
-4.3078,0.013673
-2.0374,-1.6211
-1.9057,-1.7102
-1.6475,-1.8649
-2.5501,-1.2151
-3.0803,-0.82076
-4.0737,-0.077288
-0.87597,-2.7215
-3.6145,-0.45148
-2.1499,-1.43
-1.2556,-2.2067
-1.71,-1.7683
-1.0804,-2.3955
-1.9654,-1.6033
-1.1755,-2.2802
-0.65252,-2.8957
-4.1044,0.0072641
-2.9301,-0.84984
-4.0397,-0.030953
-2.2562,-1.2865
-0.73625,-2.7593
-3.6881,-0.23381
-1.3423,-1.9938
-1.0087,-2.3235
-2.1442,-1.2812
-4.2188,0.19494
-1.8988,-1.5033
-2.6388,-0.93063
-3.4399,-0.35667
-2.1454,-1.2337
-2.8376,-0.78205
-2.0597,-1.2836
-1.295,-1.8552
-4.0258,0.16658
-3.8377,0.042962
-4.0322,0.22223
-3.8289,0.082841
-1.4163,-1.6769
-1.9435,-1.2249
-3.9841,0.24004
-0.47758,-2.7533
-3.65,0.0090705
-0.80805,-2.2237
-0.90378,-2.1313
-0.48145,-2.6714
-1.8964,-1.2085
-0.46733,-2.6535
-2.0266,-1.0996
-1.2084,-1.7162
-0.83911,-2.1511
-1.0627,-1.8886
-1.1383,-1.7374
-3.9209,0.31212
-3.7886,0.24301
-2.2479,-0.87588
-4.053,0.44608
-3.6925,0.20304
-1.946,-1.0458
-2.5555,-0.58594
-0.46281,-2.456
-3.4544,0.055805
-1.7259,-1.1633
-0.46162,-2.454
-0.37415,-2.6649
-1.1284,-1.6015
-4.2241,0.68432
-4.2376,0.70175
-3.8912,0.41092
-3.7862,0.35161
-0.49589,-2.3715
-3.7875,0.36803
-1.2597,-1.415
-0.64062,-2.2004
-3.947,0.4912
-3.2307,-0.0072791
-0.53493,-2.2382
-2.4298,-0.56604
-2.5034,-0.48747
-2.4268,-0.56252
-0.53012,-2.1949
-4.0373,0.59569
-1.1106,-1.4741
-3.6846,0.39158
-1.6962,-0.97555
-4.2114,0.85853
-3.6221,0.38606
-3.7547,0.54846
-0.97086,-1.4482
-1.3713,-1.1135
-3.6755,0.56893
-4.0143,0.82048
-1.01,-1.3416
-3.8427,0.69615
-3.9759,0.79825
-1.2246,-1.1521
-0.88836,-1.3808
-3.802,0.6831
-4.0275,0.87033
-2.6096,-0.083422
-2.7433,0.035334
-1.624,-0.77448
-3.4038,0.48626
-1.2773,-1.0564
-2.1067,-0.4066
-3.9199,0.80223
-1.4488,-0.85381
-4.0565,1.0192
-4.045,1.054
-3.5364,0.68358
-1.2783,-0.89782
-0.66005,-1.3144
-0.749,-1.255
-2.2241,-0.17177
-0.18198,-1.8097
-0.66209,-1.2649
-3.9359,1.1105
-1.6389,-0.49881
-2.417,0.069241
-0.12098,-1.7854
-3.415,0.7878
-2.3144,0.035237
-0.17159,-1.6708
-3.1918,0.68533
-2.5166,0.18531
-1.1525,-0.79404
0.051537,-1.8226
-2.0326,-0.10872
-1.055,-0.81618
-0.55409,-1.1821
-2.7633,0.52357
-2.3004,0.099866
-0.013311,-1.7381
-2.6388,0.4404
0.024608,-1.7439
-1.0472,-0.73427
-1.8942,-0.10377
-0.36415,-1.356
-3.4067,0.97077
-0.67977,-0.90458
-0.52616,-1.1092
-2.8083,0.62556
-3.4629,1.1401
-3.6679,1.2682
-3.7617,1.314
-1.5275,-0.23482
-3.3024,0.99804
-0.96436,-0.66447
-1.1273,-0.56369
-2.5428,0.50147
-1.4015,-0.29562
-2.5855,0.54112
-2.9408,0.77648
0.026997,-1.6022
-3.7082,1.3825
0.29269,-1.7172
-3.6772,1.3778
-0.56866,-0.83592
-3.3027,1.0859
-2.018,0.21187
-0.91699,-0.58871
-1.276,-0.31096
-2.9912,0.90767
-2.0643,0.2637
-1.8787,0.165
-2.8605,0.8532
-3.4371,1.2927
-3.4954,1.3402
-0.0038883,-1.4987
-2.6106,0.74908
-2.6773,0.77777
-1.5298,-0.0037096
-0.56816,-0.7434
-3.5742,1.4535
0.30859,-1.5533
-3.3779,1.3647
-2.6147,0.82476
-3.2425,1.2652
-1.2796,-0.096425
0.33981,-1.505
-1.607,0.16827
-2.2163,0.58693
0.35553,-1.4966
0.27124,-1.5021
-1.1774,-0.13607
-2.3734,0.72732
-1.8037,0.32264
-1.3334,0.0031278
-0.33748,-0.60839
-3.4983,1.5596
-3.0269,1.1821
-2.3567,0.77193
-1.4828,0.16657
-2.3527,0.77678
-1.3349,0.06661
-1.8501,0.39585
0.27843,-1.4982
-3.4459,1.5508
-0.29581,-0.57113
-0.3225,-0.56679
0.31245,-1.4839
-1.7771,0.36904
-2.3611,0.82748
-1.6549,0.33534
-1.9925,0.51224
-2.7707,1.127
-1.1596,-0.008838
-0.21994,-0.54407
-1.5794,0.33002
0.49565,-1.3565
-2.5497,1.0174
-0.17293,-0.49681
-2.8071,1.2152
-0.13215,-0.48903
-0.78,-0.12836
-1.4398,0.30534
-0.78093,-0.11068
-0.011746,-0.49991
-0.72469,-0.10589
-3.3282,1.6775
0.61267,-1.2293
-1.3569,0.29478
-0.17795,-0.4211
-0.10839,-0.44031
-2.1245,0.86175
-2.6885,1.2735
-1.3874,0.38448
-1.4597,0.44622
0.67618,-1.1375
-0.31677,-0.20073
-1.4637,0.46598
-1.1755,0.24963
-0.11009,-0.32592
-1.7125,0.61854
-1.3359,0.41543
-0.52062,-0.045606
-2.2451,1.0855
-2.0641,1.0181
-3.2408,1.854
-3.3124,1.9393
-0.3229,-0.087913
-2.6408,1.4608
-0.60415,0.17239
-0.51808,0.096209
0.23192,-0.35881
0.093548,-0.23051
0.34122,-0.3892
-2.6335,1.6298
0.74903,-0.80514
-0.10159,-0.051046
0.020093,-0.088097
0.26814,-0.24856
-0.028846,-0.009164
0.34471,-0.26493
0.020754,-0.022945
-2.557,1.6687
0.12506,-0.067803
-3.0196,2.0482
-2.4884,1.6352
-2.9152,2.0036
-0.70405,0.47285
-2.3043,1.4594
-1.2295,0.89224
-1.0939,0.80758
-1.6707,1.186
-2.7755,1.9791
-2.9312,2.0817
-1.8118,1.3138
-2.573,1.8292
-1.3494,1.0866
-0.42402,0.41612
-3.0598,2.2549
0.35157,-0.0099553
0.66426,-0.28487
-3.0522,2.2967
0.99652,-0.5249
-0.94672,0.89746
0.043338,0.27399
0.61694,-0.17443
-0.11877,0.41389
0.26166,0.10291
0.98005,-0.48393
-2.7181,2.1497
-0.75859,0.81293
-0.83867,0.86604
-0.064453,0.42922
0.55062,-0.048841
-1.0534,1.0451
-1.6069,1.4361
-1.0416,1.0375
-2.4828,2.0948
-0.59785,0.81746
-0.18535,0.60889
0.70439,-0.022204
1.0057,-0.26857
-2.951,2.4895
0.51136,0.15536
0.68245,0.063332
-0.99856,1.2189
-0.40158,0.81864
0.60963,0.14427
-1.4458,1.5724
-2.8932,2.5385
-1.3045,1.4794
-0.22252,0.75528
-1.8233,2.0254
1.0614,-0.15417
-2.3671,2.2348
-1.5473,1.6888
-1.1011,1.3942
-0.076657,0.70269
-1.4499,1.6256
0.13733,0.60156
-1.2915,1.5328
-0.36346,0.92082
-2.2198,2.2301
-2.8082,2.6067
-2.744,2.5777
-1.1939,1.5236
-1.5404,1.7848
-1.8586,2.15
-2.0882,2.2282
-0.21173,0.94514
-0.94833,1.4285
0.88604,0.18653
-1.0179,1.5078
-0.89568,1.4333
-0.6709,1.3676
-2.1283,2.3346
-0.96615,1.511
-1.7332,2.1228
-2.2179,2.4094
-0.56284,1.3395
0.6974,0.4467
1.0944,0.16916
1.3425,-0.056748
-1.418,1.9158
-2.5426,2.7134
0.63971,0.54843
-0.36423,1.2251
-1.6752,2.1197
-1.0714,1.6844
0.059269,0.93836
0.71493,0.50727
-2.1243,2.4417
-2.647,2.7743
1.2716,0.11546
-0.5784,1.4203
-0.090114,1.0801
-0.89587,1.6077
0.22746,0.8542
0.010076,1.0212
-2.3106,2.5937
1.3987,0.014321
0.46469,0.75401
1.4076,0.028877
-0.99345,1.7466
-2.695,2.8904
1.3643,0.15594
-0.1647,1.2269
-1.1144,1.8977
-1.8059,2.3779
-0.70681,1.6188
-2.7566,2.9939
-1.6089,2.2715
1.158,0.40013
0.77435,0.6643
-1.2689,2.0769
-1.2356,2.0697
-0.5679,1.6298
-0.571,1.6463
1.3716,0.32413
-1.2282,2.0936
0.048506,1.2397
-2.5021,2.9414
1.2945,0.41818
-1.3451,2.2044
-0.98789,1.971
0.94972,0.68411
0.39603,1.0263
-1.9162,2.6095
-0.13371,1.4837
1.1981,0.57509
-0.83126,1.9017
0.18817,1.2252
0.80187,0.85492
-0.57876,1.7775
0.66955,0.93892
-2.6514,3.1431
0.82535,0.87413
-0.35047,1.6991
1.2111,0.6404
-2.6172,3.1733
-1.7854,2.694
